aed	fils
dh	fils
dhs	fils
afn	pul
all	qindarke
amd	luma
ang	centavo
aoa	céntimo
aok	lwei
aon	lwei
aor	lwei
ars	centavo
ar$	centavo
aud	centavo
awg	centavo
azn	qəpik
bam	feninga
bbd	centavo
bdt	poisha
bgn	stotinka
bhd	fils
bif	céntimo
bmd	centavo
bd$	centavo
bnd	centavo
bob	centavo
bov	centavo con mantenimiento de valor respecto al Dólar estadounidense
brl	centavo
r$	centavo
bsd	centavo
b$	centavo
btn	chertum
bwp	thebe
byn	kap
bzd	centavo
bz$	centavo
cad	centavo
cdf	céntimo
che	centavo
chf	céntimo
chw	céntimo
clp	centavo
cop	centavo
crc	céntimo
₡	céntimo
cuc	centavo
cup	centavo
cve	centavo
czk	haléř
djf	céntimo
dkk	øre
dop	centavo
rd$	centavo
dzd	céntimo
egp	piastra
ern	céntimo
etb	santim
eur	centavo
fjd	centavo
fj$	centavo
fkp	penique
gbp	penique
gel	tetri
ghs	pesewa
gip	penique
gmd	butut
gnf	céntimo
gtq	centavo
gyd	centavo
hkd	centavo
hnl	centavo
hrk	lipa
htg	céntimo
huf	krajczár
idr	sen
ils	agorot
inr	paisa
iqd	fils
irr	dinar
isk	aurar
jmd	céntimo
jod	qirsh
jpy	centavo
kes	centavo
kgs	tiyin
khr	sen
kmf	céntimo
kpw	chon
krw	chon
kwd	fils
kyd	centavo
kzt	tiyin
lak	att
lbp	piastra
lkr	céntimo
lrd	centavo
lsl	sente
mad	céntimo
mdl	ban
mkd	deni
mmk	pya
mnt	mongo
₮	mongo
mop	avo
mop$	avo
mru	jum
mur	centavo
mvr	laari
mwk	támbala
mxn	centavo
myr	sen
nad	centavo
ngn	kobo
₦	kobo
nio	centavo
nok	øre
kr	øre
kr.	øre
npr	paisa
rs	paisa
rs.	paisa
nzd	centavo
nz$	centavo
omr	baisa
pab	centésimo
pen	céntimo
s/	céntimo
pgk	toea
php	céntimo
₱	céntimo
P	céntimo
pkr	paisa
pln	groszy
zł	groszy
zł.	groszy
pyg	céntimo
₲	céntimo
qar	dirham
ron	ban
rsd	para
rub	kopek
rwf	céntimo
sar	halalá
sbd	centavo
scr	centavo
sdg	piastra
sek	öre
sgd	centavo
shp	penique
sos	céntimo
srd	centavo
ssp	piastra
stn	céntimo
svc	centavo
syp	piastra
szl	centavo
thb	satang
฿	satang
tjs	diram
tmt	teňňe
tnd	millime
top	seniti
try	kuruş
ttd	céntimo
tzs	céntimo
uah	kopek
ugx	centavo
usd	centavo
usn	centavo
uyi	centésimo
uyu	centésimo
uyw	centésimo
uzs	tiyin
ves​	céntimo
vnd	xu
₫	xu
wst	sene
xcd	centavo
xpf	céntimo
yer	fils
zmw	ngwee
zwl	centavo
adf	céntimo
adp	céntimo
afa	pul
ara	centavo
arc	centavo
arf	centavo
arg	centavo
arl	centavo
arm	centavo
arp	centavo
bec	céntimo
bef	céntimo
bel	céntimo
bgl	stotinki
bop	centavo
csd	para
csk	heller
cle	centésimo
cyp	céntimo
ddm	pfennig
dem	pfennig
ecs	centésimo
eek	céntimo
esa	céntimo
esb	céntimo
esp	céntimo
frf	céntimo
iep	penique
luf	céntimo
mtl	céntimo
mxp	centavo
nlg	céntimo
peh	centavo
pei	céntimo
plz	groszy
rur	kopek
sit	stotin
skk	heller
sur	kopek
svc	centavo
trl	kuruş
veb	céntimo
vef	céntimo
zml	ngwee
€	céntimo
$	centavo
£	penique
₩	chon
fr	céntimo
mk	céntimo
¥	centavo
kč	haléř
r$	centavo
₧	céntimo
ptas	céntimo
us$	centavo
mex$	centavo
q	centavo
us $	centavo
