128	0.6369564064957325
78	0.0767436518174268
48	0.07644325069357319
125	0.019455390433107737
26	0.0157092117121097
2	0.01238712869537559
110	0.012245763460620947
33	0.01047869802618791
83	0.007527698750684738
27	0.006979908466010497
28	0.00669717799650121
35	0.006520471453057907
66	0.006149387711826969
21	0.006078705094449647
119	0.005990351822727996
42	0.005813645279284692
36	0.00570762135321871
100	0.00528352564895478
71	0.004223286388294958
17	0.0040112385361629945
18	0.0038345319927196903
14	0.003675496103620717
15	0.0033044123623897793
92	0.003233729745012458
44	0.002968669929847502
89	0.0028449753494371897
1	0.00240320899082893
95	0.0021204785213196444
109	0.002085137212630984
47	0.001572688236645403
6	0.0015550175823010727
80	0.0015196762736124118
29	0.001484334964923751
43	0.001484334964923751
25	0.0014489936562350903
81	0.0013606403845134384
39	0.0013429697301691082
45	0.0012546164584474563
56	0.0011662631867258044
12	0.0011309218780371437
53	0.001007227297626831
93	0.0009718859889381704
84	0.0009542153345938401
38	0.0009365446802495096
103	0.0009012033715608489
124	0.0008835327172165185
91	0.0008658620628721882
82	0.0008481914085278578
8	0.0008305207541835274
7	0.0008305207541835274
121	0.0008305207541835274
51	0.0008128500998391971
49	0.0008128500998391971
32	0.0007775087911505364
20	0.0007068261737732148
41	0.0006891555194288845
77	0.0006891555194288845
50	0.0006891555194288845
4	0.0006714848650845541
37	0.0006361435563958934
108	0.0005654609390185718
0	0.0005477902846742415
54	0.0005301196303299111
3	0.0005124489759855807
34	0.00044176635860825926
31	0.00044176635860825926
30	0.00044176635860825926
127	0.00040642504991959854
58	0.00040642504991959854
13	0.00037108374123093776
76	0.0003534130868866074
10	0.0003534130868866074
86	0.00033574243254227705
97	0.0003180717781979467
107	0.00030040112385361627
46	0.00026505981516495555
115	0.0002473891608206252
99	0.0002297185064762948
126	0.0002297185064762948
96	0.00021204785213196445
5	0.0001943771977876341
105	0.0001943771977876341
102	0.0001767065434433037
59	0.0001767065434433037
111	0.00015903588909897334
67	0.00014136523475464296
88	0.00014136523475464296
85	0.00010602392606598222
52	0.00010602392606598222
98	0.00010602392606598222
22	8.835327172165185e-05
57	8.835327172165185e-05
72	8.835327172165185e-05
62	7.068261737732148e-05
61	7.068261737732148e-05
11	7.068261737732148e-05
94	7.068261737732148e-05
112	7.068261737732148e-05
79	5.301196303299111e-05
24	5.301196303299111e-05
87	5.301196303299111e-05
123	5.301196303299111e-05
65	5.301196303299111e-05
73	3.534130868866074e-05
104	3.534130868866074e-05
90	3.534130868866074e-05
101	3.534130868866074e-05
75	3.534130868866074e-05
68	3.534130868866074e-05
9	3.534130868866074e-05
64	3.534130868866074e-05
55	3.534130868866074e-05
23	3.534130868866074e-05
116	3.534130868866074e-05
118	3.534130868866074e-05
70	1.767065434433037e-05
74	1.767065434433037e-05
122	1.767065434433037e-05
117	1.767065434433037e-05
114	1.767065434433037e-05
113	1.767065434433037e-05
63	1.767065434433037e-05
60	1.767065434433037e-05
