14	0.7364403374849338
3	0.08497388509441543
21	0.05122539172358377
6	0.03153877059059863
0	0.0295299316994777
1	0.01627159501807955
19	0.010847730012053034
24	0.010245078344716753
15	0.004218561671353958
8	0.004017677782241864
13	0.004017677782241864
11	0.003816793893129771
20	0.0036159100040176776
9	0.0032141422257934912
17	0.0024106066693451184
23	0.0012053033346725592
25	0.0012053033346725592
7	0.0004017677782241864
22	0.0002008838891120932
5	0.0002008838891120932
10	0.0002008838891120932
2	0.0002008838891120932
