00	ноль часов
01	один час
02	два часа
03	три часа
04	четыре часа
05	пять часов
06	шесть часов
07	семь часов
08	восемь часов
09	девять часов
10	десять часов
11	одиннадцать часов
12	двенадцать часов
13	тринадцать часов
14	четырнадцать часов
15	пятнадцать часов
16	шестнадцать часов
16	четыре часа
16	четыре часа дня
17	семнадцать часов
17	пять часов
17	пять часов вечера
18	восемьнадцать часов
18	шесть часов
18	шесть часов вечера
19	девятнадцать часов
19	семь часов
19	семь часов вечера
20	двадцать часов
20	восемь часов
20	восемь часов вечера
21	двадцать один час
21	девять часов
21	девять часов вечера
22	двадцать два часа
22	десять часов
22	десять часов вечера
23	двадцать три часа
23	одиннадцать часов
23	одиннадцать часов вечера
